Source;Target;Type;weight
516;1290;undirected;1
516;1524;undirected;1
516;1648;undirected;1
517;6;undirected;1
517;46;undirected;1
517;47;undirected;1
517;113;undirected;1
517;141;undirected;1
517;150;undirected;1
517;192;undirected;1
517;249;undirected;1
517;259;undirected;1
517;330;undirected;1
517;373;undirected;1
517;476;undirected;1
517;576;undirected;1
517;732;undirected;1
517;738;undirected;1
517;819;undirected;5
517;844;undirected;1
517;876;undirected;1
517;877;undirected;1
517;930;undirected;1
517;980;undirected;1
517;990;undirected;1
517;1100;undirected;1
517;1107;undirected;1
517;1113;undirected;1
517;1216;undirected;1
517;1331;undirected;1
517;1571;undirected;1
517;1588;undirected;1
517;1642;undirected;1
518;20;undirected;1
518;56;undirected;1
518;57;undirected;1
518;111;undirected;1
518;147;undirected;1
518;157;undirected;1
518;238;undirected;1
518;261;undirected;1
518;265;undirected;1
518;341;undirected;1
518;453;undirected;1
518;510;undirected;1
518;519;undirected;1
518;585;undirected;1
518;589;undirected;1
518;709;undirected;1
518;912;undirected;1
518;972;undirected;1
518;1145;undirected;1
518;1312;undirected;1
520;164;undirected;1
520;220;undirected;1
520;273;undirected;2
520;287;undirected;1
520;521;undirected;1
520;522;undirected;1
520;523;undirected;1
520;524;undirected;1
520;525;undirected;1
520;637;undirected;1
520;660;undirected;1
520;891;undirected;1
520;961;undirected;1
520;1034;undirected;1
520;1284;undirected;1
520;1729;undirected;1
520;1815;undirected;1
521;324;undirected;1
521;522;undirected;1
521;523;undirected;1
521;524;undirected;1
521;525;undirected;1
521;715;undirected;1
521;802;undirected;1
521;1059;undirected;1
521;1075;undirected;1
522;221;undirected;1
522;505;undirected;1
522;523;undirected;1
522;524;undirected;1
522;525;undirected;1
522;1449;undirected;1
523;99;undirected;1
523;207;undirected;1
523;524;undirected;1
523;525;undirected;1
523;736;undirected;1
523;955;undirected;1
523;1048;undirected;1
524;99;undirected;1
524;174;undirected;1
524;180;undirected;1
524;300;undirected;1
524;406;undirected;1
524;525;undirected;1
524;940;undirected;1
524;1474;undirected;1
524;1506;undirected;1
524;1607;undirected;1
525;23;undirected;1
525;71;undirected;1
525;445;undirected;1
525;1303;undirected;1
526;105;undirected;1
526;333;undirected;1
526;418;undirected;1
526;419;undirected;1
526;438;undirected;1
526;527;undirected;1
526;528;undirected;1
526;549;undirected;1
526;586;undirected;1
526;624;undirected;1
526;803;undirected;1
526;922;undirected;1
526;954;undirected;1
526;965;undirected;1
526;1291;undirected;1
526;1393;undirected;1
526;1606;undirected;1
526;1661;undirected;1
527;112;undirected;1
527;137;undirected;1
527;205;undirected;1
527;260;undirected;1
527;514;undirected;1
527;528;undirected;1
527;657;undirected;1
527;723;undirected;1
527;802;undirected;1
527;863;undirected;1
527;917;undirected;1
527;965;undirected;1
527;1313;undirected;1
527;1455;undirected;1
527;1475;undirected;1
527;1493;undirected;1
527;1588;undirected;1
527;1787;undirected;1
529;364;undirected;1
529;436;undirected;1
529;530;undirected;1
530;20;undirected;1
530;238;undirected;1
530;306;undirected;1
530;334;undirected;1
530;377;undirected;1
530;594;undirected;1
530;811;undirected;1
530;1003;undirected;1
530;1202;undirected;1
530;1308;undirected;1
530;1438;undirected;1
530;1439;undirected;1
531;161;undirected;1
531;417;undirected;1
531;429;undirected;1
531;532;undirected;1
531;734;undirected;1
531;736;undirected;1
531;1193;undirected;1
531;1678;undirected;1
531;1679;undirected;1
532;471;undirected;1
532;519;undirected;1
532;872;undirected;1
533;147;undirected;1
533;322;undirected;1
533;621;undirected;1
533;749;undirected;1
533;812;undirected;1
533;1474;undirected;1
533;1686;undirected;1
534;112;undirected;1
534;164;undirected;1
534;294;undirected;1
534;299;undirected;1
534;324;undirected;1
534;402;undirected;1
534;502;undirected;1
534;533;undirected;1
534;535;undirected;4
534;536;undirected;1
534;586;undirected;1
534;621;undirected;1
534;643;undirected;1
534;647;undirected;1
534;668;undirected;1
534;705;undirected;1
534;731;undirected;1
534;764;undirected;1
534;816;undirected;1
534;868;undirected;1
534;1005;undirected;1
534;1019;undirected;1
534;1065;undirected;1
534;1081;undirected;1
534;1163;undirected;1
534;1197;undirected;1
534;1217;undirected;1
534;1315;undirected;1
534;1325;undirected;1
534;1433;undirected;1
534;1471;undirected;1
534;1501;undirected;1
534;1692;undirected;1
534;1699;undirected;1
534;1754;undirected;1
534;1827;undirected;1
534;1859;undirected;1
535;12;undirected;1
535;45;undirected;1
535;200;undirected;1
535;265;undirected;1
535;324;undirected;1
535;491;undirected;1
535;534;undirected;1
535;536;undirected;1
535;705;undirected;1
535;742;undirected;1
535;765;undirected;1
535;816;undirected;1
535;868;undirected;1
535;1019;undirected;1
535;1065;undirected;1
535;1197;undirected;1
535;1433;undirected;1
535;1471;undirected;1
535;1473;undirected;1
535;1634;undirected;1
535;1672;undirected;1
535;1692;undirected;1
535;1699;undirected;1
535;1859;undirected;1
537;11;undirected;1
537;146;undirected;1
537;157;undirected;1
537;212;undirected;1
537;263;undirected;1
537;311;undirected;1
537;346;undirected;1
537;359;undirected;1
537;381;undirected;1
537;538;undirected;1
537;539;undirected;1
537;540;undirected;1
537;541;undirected;1
537;542;undirected;1
537;543;undirected;1
537;617;undirected;1
537;628;undirected;1
537;756;undirected;1
537;806;undirected;1
537;830;undirected;1
537;889;undirected;1
537;916;undirected;1
537;925;undirected;1
537;944;undirected;1
537;1141;undirected;1
537;1289;undirected;1
537;1470;undirected;1
537;1512;undirected;1
537;1513;undirected;1
538;77;undirected;1
538;130;undirected;1
538;212;undirected;1
538;263;undirected;1
538;336;undirected;1
538;381;undirected;1
538;539;undirected;1
538;540;undirected;1
538;541;undirected;1
538;542;undirected;1
538;543;undirected;1
538;597;undirected;1
538;718;undirected;1
538;1039;undirected;1
538;1051;undirected;1
538;1127;undirected;1
538;1389;undirected;1
538;1442;undirected;1
538;1564;undirected;1
538;1795;undirected;1
538;1813;undirected;1
539;22;undirected;1
539;48;undirected;1
539;166;undirected;1
539;182;undirected;1
539;213;undirected;2
539;264;undirected;1
539;265;undirected;1
539;332;undirected;1
539;359;undirected;1
539;381;undirected;2
539;402;undirected;1
539;405;undirected;1
539;428;undirected;1
539;495;undirected;1
539;540;undirected;1
539;541;undirected;1
539;542;undirected;1
539;543;undirected;1
539;681;undirected;1
539;1022;undirected;1
539;1221;undirected;1
539;1271;undirected;1
539;1273;undirected;1
539;1695;undirected;1
539;1725;undirected;1
539;1794;undirected;1
540;56;undirected;1
540;57;undirected;1
540;183;undirected;1
540;240;undirected;1
540;255;undirected;1
540;381;undirected;1
540;541;undirected;2
540;542;undirected;1
540;543;undirected;1
540;684;undirected;1
540;766;undirected;1
540;1003;undirected;1
540;1445;undirected;1
541;137;undirected;1
541;201;undirected;1
541;294;undirected;1
541;330;undirected;1
541;359;undirected;1
541;381;undirected;2
541;405;undirected;1
541;542;undirected;1
541;543;undirected;1
541;566;undirected;1
541;585;undirected;1
541;684;undirected;1
541;695;undirected;1
541;732;undirected;1
541;766;undirected;1
541;950;undirected;1
541;1003;undirected;1
541;1061;undirected;1
541;1146;undirected;1
541;1165;undirected;1
541;1175;undirected;1
541;1813;undirected;1
542;20;undirected;1
542;30;undirected;1
542;195;undirected;1
542;200;undirected;1
542;215;undirected;1
542;352;undirected;1
542;403;undirected;1
542;543;undirected;1
542;702;undirected;1
542;744;undirected;1
542;915;undirected;1
542;1100;undirected;1
542;1118;undirected;1
542;1313;undirected;1
542;1437;undirected;1
543;22;undirected;1
543;105;undirected;1
543;288;undirected;1
543;692;undirected;1
543;1013;undirected;1
543;1140;undirected;1
543;1193;undirected;1
543;1234;undirected;1
543;1313;undirected;1
544;72;undirected;1
544;137;undirected;1
544;223;undirected;2
544;332;undirected;1
544;381;undirected;1
544;545;undirected;1
544;552;undirected;1
544;584;undirected;1
544;607;undirected;1
544;764;undirected;1
544;831;undirected;1
544;846;undirected;1
544;870;undirected;1
544;950;undirected;1
544;1084;undirected;1
544;1298;undirected;1
544;1403;undirected;1
544;1525;undirected;2
544;1534;undirected;1
544;1653;undirected;1
544;1794;undirected;1
545;397;undirected;1
546;282;undirected;1
546;418;undirected;2
546;438;undirected;1
546;446;undirected;1
546;526;undirected;1
546;624;undirected;1
546;666;undirected;1
546;761;undirected;1
546;922;undirected;1
546;965;undirected;1
546;1266;undirected;1
546;1349;undirected;1
546;1530;undirected;1
546;1606;undirected;1
546;1700;undirected;1
547;170;undirected;1
547;479;undirected;1
547;1080;undirected;1
547;1511;undirected;1
547;1780;undirected;1
548;2;undirected;1
548;23;undirected;1
548;59;undirected;1
548;207;undirected;1
548;217;undirected;1
548;229;undirected;1
548;254;undirected;1
548;255;undirected;1
548;396;undirected;1
548;549;undirected;1
548;550;undirected;1
548;621;undirected;1
548;806;undirected;1
548;846;undirected;1
548;884;undirected;1
548;1167;undirected;1
548;1366;undirected;1
548;1377;undirected;1
548;1695;undirected;1
548;1809;undirected;1
548;1858;undirected;1
550;20;undirected;1
550;51;undirected;1
550;74;undirected;1
550;163;undirected;1
550;164;undirected;1
550;195;undirected;1
550;246;undirected;1
550;254;undirected;1
550;414;undirected;1
550;469;undirected;1
550;527;undirected;1
550;528;undirected;1
550;551;undirected;1
550;621;undirected;1
550;657;undirected;1
550;666;undirected;2
550;822;undirected;1
550;855;undirected;1
550;893;undirected;1
550;922;undirected;1
550;1005;undirected;1
550;1167;undirected;1
550;1198;undirected;1
550;1220;undirected;1
550;1284;undirected;1
550;1387;undirected;1
550;1446;undirected;2
550;1481;undirected;2
550;1646;undirected;1
550;1760;undirected;1
550;1773;undirected;1
550;1802;undirected;1
552;20;undirected;2
552;37;undirected;1
552;86;undirected;1
552;194;undirected;1
552;223;undirected;1
552;299;undirected;1
552;434;undirected;1
552;734;undirected;1
552;736;undirected;1
552;789;undirected;1
552;808;undirected;1
552;814;undirected;1
552;881;undirected;1
552;885;undirected;1
552;887;undirected;2
552;888;undirected;1
552;998;undirected;1
552;1084;undirected;1
552;1118;undirected;1
552;1278;undirected;1
552;1331;undirected;1
552;1539;undirected;1
552;1674;undirected;1
552;1790;undirected;1
552;1820;undirected;1
553;9;undirected;1
553;33;undirected;1
553;553;undirected;1
553;554;undirected;1
553;555;undirected;1
553;556;undirected;1
553;557;undirected;1
553;558;undirected;1
553;614;undirected;1
553;620;undirected;2
553;621;undirected;1
553;709;undirected;3
553;777;undirected;1
553;784;undirected;1
553;1346;undirected;1
553;1433;undirected;1
553;1526;undirected;1
553;1661;undirected;1
554;20;undirected;1
554;30;undirected;1
554;200;undirected;1
554;356;undirected;1
554;555;undirected;1
554;556;undirected;1
554;557;undirected;1
554;558;undirected;1
554;789;undirected;1
555;21;undirected;1
555;113;undirected;2
555;148;undirected;1
555;176;undirected;1
555;326;undirected;1
555;365;undirected;1
555;556;undirected;1
555;557;undirected;1
555;558;undirected;1
555;716;undirected;1
555;806;undirected;2
555;915;undirected;1
555;1031;undirected;1
555;1166;undirected;1
555;1233;undirected;1
555;1252;undirected;1
555;1283;undirected;1
555;1297;undirected;1
555;1307;undirected;1
555;1308;undirected;1
555;1309;undirected;1
555;1318;undirected;1
555;1465;undirected;1
555;1475;undirected;1
555;1529;undirected;1
556;56;undirected;1
556;57;undirected;1
556;352;undirected;1
556;557;undirected;1
556;558;undirected;1
557;195;undirected;1
557;208;undirected;1
557;218;undirected;1
557;223;undirected;1
557;352;undirected;1
557;542;undirected;1
557;544;undirected;1
557;552;undirected;1
557;558;undirected;1
557;870;undirected;1
557;1013;undirected;1
557;1084;undirected;1
557;1118;undirected;1
557;1294;undirected;1
557;1298;undirected;1
557;1437;undirected;1
557;1534;undirected;1
558;259;undirected;1
558;373;undirected;1
558;476;undirected;1
558;517;undirected;1
558;819;undirected;1
558;844;undirected;1
558;930;undirected;1
558;1642;undirected;1
559;1008;undirected;1
559;1494;undirected;1
560;113;undirected;1
560;330;undirected;1
560;336;undirected;1
560;357;undirected;1
560;476;undirected;1
560;630;undirected;1
560;767;undirected;1
560;919;undirected;1
560;924;undirected;1
560;987;undirected;1
560;1052;undirected;1
560;1100;undirected;1
560;1171;undirected;1
560;1300;undirected;1
